0,1
“ 别 惯坏 了 我 的 姑娘 ” 妈妈 说 “ 别 和 她们 搭讪 了 除非 你 真的 有意 ”,"&quot; don &apos;t spoil my girls , &quot; said the mother ; &quot; and don &apos;t talk to them , pray , unless you have serious intentions . &quot;"
冰 被 模制 得 非常 细致 并且 是 半透明 的 ， 背景 中 的 地平线 [ 显得 ] 抽象 而 平静 。,"the ice is molded in great detail and translucent , the horizon in the background abstract and serene ."
滨州 缘何 有 如此 的 魅力 ？ 这 得益于 滨州市 台办 对于 投资 环境 的 理解 和 把握 。,Bank why does state edge have such charm ? this profit from bank state city desk does to understand and hold to investment climate .
别 担心 啊 ， 至少 还有 我 陪 你 嘛 ， 我们 玩 一会 网路 游戏 好 吗 ？,"Linda : don &apos;t worry , at least I am with you , shall we play online game for a while ?"
别问 我 细节 了 。 我 将 设个 陷阱 将 其 抓获 。,do not asks me for details. i am about to catch him in a trap .
兵器工业 自身 固有 的 特殊性 和 高 危险性 ， 决定 了 其 开展 安全 评价 的 必要性 。,the special and high risk enhances the necessity to cany on safety evaluation in the ordnance industry .
"宾夕法尼亚州 中部 的 一 城市 ， 位于 哈里斯堡 以北 。 19 世纪 作为 伐木业 中心 发展 起来 。 人口 31 , 933 。","a city of central Pennsylvania north of Harrisburg . it developed as a lumbering center in the 19th century . population , 31 , 933 ."
表演 和 后期制作 之间 的 屏障 被 清除 了 ， 这 对 演员 来说 一样 大有裨益 。,the removal of the barrier between performance and post @-@ production was just as helpful for the actors .
宾馆 设计 别致 新颖 ， 鸟语花香 ， 楼台亭阁 ， 古朴 典雅 ， 是 景区 最好 的 一家 园林式 、 生态型 宾馆 之一 。,"an exquisitely designed new hotel , Jade , the Rendezvous Pavilion , the flavor is the best area of a garden @-@ style , one of the eco @-@ hotel ."
宾夕法尼亚州 大学 的 一位 语言学 教授 希望 将 出行 边界 应用 于 自己 的 地域 方言 界线 研究 。,a professor of linguistics from the University of Pennsylvania wants to use the travel boundaries in his studies of regional dialect boundaries .
别动 我 的 电脑 ， 我 不想 丢失 我 存过 的 任何 文件 。,please don &apos;t tamper with my computer ; I don &apos;t want to lose any of the files that I saved .
别 着 喇叭 的 哑巴 不愿 拿 喇叭 换 提着 獭 犸 的 喇嘛 的 獭 犸 。,do not want to take the speaker mute speakers for mentioning the monks of the Rex Rex Ma Ma .
别忘记 我 的 茁壮成长 离不开 很多 的 理解 和 爱护 ， 刚好 这些 你 从来不 缺 ， 我 不用 再 告诉 你 了 ， 不是 吗 ？,"don &apos;t forget that I can &apos;t thrive without lots of understanding love , but I don &apos;t have to tell you , do I ?"
宾州 大学 的 罗伯 · 巴里斯 说 ： “ 人们 会 认为 有 伤疤 的 人 更 勇敢 、 无畏 ， 或者 更 男性化 。 ”,"rob Burriss , of Penn State University , said : &quot; a person with scarring might be seen as more brave , daring , or masculine . &quot;"
瘪 制卡 和 会员卡 制作 又 不合 为 雕镂 不 不 凸版 与 拍照 印版 两 栽 。,concaue business card printing and membership card making and engraving gravure and photographic plates .
冰雹 直径 不 超过 1 寸时 ， 国家 气象局 会 发布 重要 天气 警报 。,the National Weather Service issues a significant weather alert if hail size in a thunderstorm is less than 1 inch in diameter .
宾馆 拥有 88 间 豪华 套房 、 168 间 标准 客房 ， 以及 可 容纳 300 多人 的 会议厅 。,"the hotel has 88 opulent apartments , 168 standard rooms , and a convention hall with a way capacity of over 300 people ."
濒临灭绝 的 生物 包括 海牛 ， 迈阿密 黑头 蛇 ， 林鹳 和 佛罗里达 美洲豹 。,"the endangered creatures include the manatee , the Miami blackhead snake , the wood stork and the Florida panther ."
别的 鸟儿 们 看见 它 并 不曾 被 我 伤害 ， 也 飞下来 啄 着 谷粒 ， 所以 在 一个 短短的 时间 内 ， 在 我 的 四周 ， 完全 是 一大群 乌鸦 。,"the other birds , seeing he was not harmed by me , came to eat the corn too , so in a short time there was a great flock of them about me ."
别具一格 的 建筑 ， 浓郁 的 异国 风情 ， 古典 与 现代 交相辉映 ， 传统 与 西洋 融为一体 。,here visitors can see both tradition and modernity as well as a fusion of Chinese and foreign architectural styles .
别离 我太远 ， 也 别 和 我 太近 ， 这个 距离 便 好 。 淡淡的 感觉 在 我 视线 之内 驻扎 ， 在 我心 的 一角 静泊 。,"leave me too far , do not and I too close , this distance is good . feeling in my line of sight stationed , in my heart of a corner quietly ."
宾 ： 我们 可以 ， 但 我们 不 就 得 冒 著 水货 市场 和 我们 削价 竞争 的 风险 吗 ？,"Bing : we could , but wouldn &apos;t we be taking a risk that the gray market would undercut us ?"
别 再 考虑 小费 是 给 普通员工 还是 餐馆 经理 的 问题 了 ， 这 没 任何 差别 。,discard any question of whether the service charge is aimed at the staff or at the restaurant managers . it makes no difference .
别急 ， 这里 仍 有 一些 揭开 未知 邮件 发送者 身份 的 方法 与 在线 服务 。,"no worries , here are few tips and online services that may still help you uncover the identity of that unknown email sender ."
兵丁 也 戏弄 他 、 上前 拿 醋 送给 他 喝 、 说 、 你 若 是 犹太人 的 王 、 可以 救 自己 罢 。,"they offered him wine vinegar and said , &quot; If you are the king of the Jews , save yourself . &quot;"
别 哭泣 ， 别 叹息 ， 别 呻吟 ； 悲伤 也 唤 不 回 流逝 的 时光 。,"weep no more , no sigh , nor groan . if Sorrow calls no time that &apos;s gone . ( John Fletcher , British dramatist )"
别 在 我们 相处 时 追问 我 是否 依然 爱 你 ，,and I when just the two of us are there you won &apos;t have to ask if i still care .
别 担心 。 在 几天 内会 有 太 多 的 去 做 … 然后 你 就 会 想要 回 这些 懒惰 的 日子 。,don &apos;t worry . in a couple of days there &apos;ll be too much to do . then you &apos;ll want to be back in these lazy days .
别的 人 还 罢了 ， 如 月 郡主 却是 等不及 人 回话 ， “ 呼 ” 一声 就 闯进 房里 的 。,"another person still just , such as month princess but is to can &apos;t wait for person &apos;s message of reply , &quot; shout &quot; 1 to intrude into building ."
别忙 着 在 明天 早晨 8 点 打电话 给 一家 华尔街 银行 去 咨询 业务 。,do not bother ringing up a Wall Street bank with a bit of business at 8am tomorrow .
别 自我吹嘘 ， 假如 你 做出 什么 值得称赞 的 事情 ， 终 会 有人 知道 。,"don &apos;t blow your own horn . if you do something praiseworthy , someone will eventually notice ."
滨江 板块 一直 以 高端 住宅 吸引 业界 的 眼球 ， 但 近期 ， 其 写字楼 物业 渐入佳境 。,"plate has moved to attract high - end residential sector eyeball , But recently , the office property getting better ."
别致 、 独特 的 小 摆设 也 能 反映 主人 的 性情 ， 有时 亦 能 成为 空间 不可或缺 的 点缀 品 。,"chic , distinctive small ornament also can mirror master disposition , can become the ornament with indispensable space to taste sometimes ."
别人 说 你 做 不成 这件 事 的 时候 ， 偏偏 你 把 这件 事 给 做成 了 。,when you succeed in doing something someone said you were incapable of doing .
别为 你 儿子 担心 ， 他 已 到 了 可以 独立 谋生 的 年龄 。,worry about your son . he is old enough to paddle his own canoe .
别 害怕 不敢 砍价 — — 如果 你 不是 在 学校 假期 期间 租房 时 更 应 砍价 。,do not be afraid to haggle on price - especially if you are not booking during the school holidays .
别人 贪婪 （ 歇斯底里 ） 的 时候 ， 你 就要 开始 卖 了 — — 如果 你 需要 找 一个 卖 的 理由 的话 ， 这 就是 理由 。,sell when everyone else is hysterical IF one needs to sell for some reason .
宾夕法尼亚州 选民 原来 以为 自己 州 的 初选 可能 是 竞选活动 的 尾声 。,Pennsylvania voters originally thought their primary might be an afterthought in the campaign .
别像 那种 坐在 圆 桌旁 说话 发出 哒 哒 哒 声 播报 新闻 的 明星 ， 尊重 和 聆听 你 的 客人 。,"unlike the star of a rowdy cable news roundtable , defer and listen to your guest ."
别 小看 王石 一句 漫不经心 的 “ 喜欢 ” ， 他 手里 攥 的 可是 国家 登山 运动健将 的 资格 。,"the sentence &quot; I like it &quot; seems to be unmindful , but he really holds the qualification of national master sportsman in mountaineering ."
别 指望 卖个 好 价钱 。 在 有 吸引力 的 价格 买入 ， 即使 一个 平庸 的 卖出 结果 都 会 不错 。,never count on making a good sale . have the purchase price be so attractive that even a mediocre sale gives good results .
别以为 堕胎 只是 女方 一个 人 的 错 ， 男方 一样 要 负起 责任 ， 一样 会 有 果报 的 。,don &apos;t think abortion is a mistake that only a woman can make . a man is also responsible and will experience the retribution as well .
别 让 我 失望 ， 年轻 的 女士 。 我 不会 总是 这么 纵容 你 的 。,"don &apos;t let me down , young lady . I am not always so indulgent ."
别的 不 说 了 ， 最后 所有 同事 都 在 MUJI 购了 2 件 以上 的 产品 。,one thing than others to be mentioned is at last all my colleagues have bought at least 2 products in MUJI shop .
别的 指向 型 包括 “ 超心型 ” （ 超 指向 ） ， 假如 你 想 缩紧 声场 可能 会 用得着 。,"other patterns include &quot; super cardioid &quot; ( very directional ) , which may be useful if you want to tighten up the sonic picture ."
别人 告诉 你 进屋 不用 脱鞋 你 会 觉得 怪怪的 。,you feel awkward when someone asks you to leave your shoes on in their house .
别 担心 ！ 假如 你 噎到 的话 ， 我会 替 你 做谦烈 治 拯救 法 的 ！,may : don &apos;t worry ! if you start choking I &apos;ll perform the Heimlich Manoeuvre on you !
别人 去 游泳 时 ， 我 儿子 说 他 也 要 去 ， 扯 下 了 暴雨 时 一直 挂 在 绳 上 的 游泳裤 并 把 它 拧干 。,"when the others went swimming my son said he was going in too . he pulled his dripping trunks from the line where they had hung all through the shower , and wrung them out ."
宾 拉登 的 声明 说 ， 漫画 是 讨伐 伊斯兰 的 新 十字军 征战 的 一部分 ， 罗马 教廷 在 其中 扮演 著 重要 和 长期 的 角色 。,the bin Laden statement says the cartoons are part of a new crusade against Islam in which the Vatican has played a large and lengthy role .
别 拿 我们 开心 了 ， 问问 你们 自己 的 兄弟姐妹 或是 子女 ， 不是 更 直接 吗 ？ 。,"&apos; &apos; do not take us happy , the brotherly sister that asks pron yourselves or it is children , be directer ? &apos; . . ."
别怪 他 打碎 那个 花瓶 ， 他 毕竟 是 小孩子 嘛 。,don &apos;t blame him for breaking that vase ; after all he is a child .
别的 事 都 能 束之高阁 也 ， 然后 自我解嘲 地 微笑 ， 睡去 吧 。,"anything else can be shelved also , and then a smile of self @-@ mockery , sleep bar ."
髌 股关节 疼痛 ， 压轧 感 以及 交锁 是 全膝 置换术 后 不 常见 的 症状 。,"patellofemoral pain , crepitus , and locking are infrequent symptoms after total knee arthroplasty ( TKA ) ."
别 想着 一下子 就 做到 这个 单子 上 所有 的 事情 ， 你 可以 选择 一些 喜欢 的 项目 去 尝试 。,"instead of trying to tackle everything on this list at once , choose a few things that appeal to you , and give them a try ."
别人 针对 我 所 做 的 事情 同样 可能 伤害 我 ， 但是 我 不会 把 他们 的 心胸狭窄 或 偏见 ， 变成 自己 的 负担 。,"what people did to me might hurt as well , but I would not carry their narrow @-@ mindedness or bias as my burden ."
《 别林斯基 选集 》 第 2 卷 ， 满涛 译 。 上海 ： 上海译文出版社 ， 1979 年 。,"selections of Billingsky . vol . 2 . trans . man Tao . Shanghai : Shanghai Translation Publishing House , 1979 ."
别人 都 从 传送带 上 拿到 了 行李 ， 但是 我 的 好像 不 在 那里 。,"everyone else took their luggage off the conveyor belt , but mine didn &apos;t seem to be there ."
别 在 其他 部门 主管 不知情 或 不 同意 的 情况 下 ， 干涉 其 部门 的 事务 。,never invade the domain of any other department without the knowledge and consent of the manager in charge .
别 这样 挑食 ， 这 很 有 营养 ， 对 你 很 有 好处 的 。,don &apos;t be so fussy with your food . it &apos; s nourish and good to you .
别忘了 ， 他 上周末 不是 刚刚 在伐夫 郡 举行 的 G20 会议 中 提议 征收 托宾税 吗 ？,"why else , after all , would he have proposed a Tobin tax at the G20 meeting in Fife last weekend ?"
别 拌嘴 了 ， 女士们 。 就让 我们 也 偶尔 在 舒适 的 床上 享受 一个 平静 的 夜晚 吧 。,"Roy : no fighting , ladies . let &apos;s enjoy a peaceful night in a restful bed for a change ."
别错过 了 上帝 赐给 你们 彼此 享受 那 甜美 沟通 的 福气 。,don &apos;t miss the great blessing God has in store for you and your spouse as you enjoy sweet communion with each other .
别人 告诉 我 不要 走近 查尔斯 ， 他 染上 了 流行性 腮腺炎 。 更 详细 。,I was told not go near Charles . he is sickening for mumps .
别 让 我 原谅 你 . 你 会 是 一个 骗子 ， 会 是 一个 骗子 。,"don &apos;t come to me for absolution . you want to be a shark , be a shark ."
别管 是 在 人世 还是 去 阴间 ， 她 的 习惯 是 在 所有 场合 都 不 轻举妄动 。,"she had not the habit of taking injudicious risks in any market , worldly or other ."
别 在 同 老板 吃饭 的 时候 实验 新 的 菜系 。 端上来 的 饭菜 要是 曾经 大家 赞扬 过 的 。,do not experiment with unfamiliar dishes for the dinner &apos;s menu . serve the food you &apos;ve made on previous occasions that received rave reviews .
别 因为 遇到 了 反对 意见 就 想要 逃避 ， 而应 运用 你 所有 的 资源 就 地 和 反对者 战斗 。,"never run away from disagreeable circumstances . fight them , with all your resources , right where you stand and without a moment &apos;s delay ."
别以为 这是 儿童 世界 ， 绚丽 缤纷 同样 可以 和 神秘 高贵 联系 在 一起 。,"do not think this is children world , flowery profusion can be mixed likewise mysterious nobility is contacted together ."
别 把 这些 都 当成 是 你 自己 的 事情 ： 即使 你 是 那个 拿 着 高薪 ， 深感不安 ， 并且 一次 又 一次 地 触及 他们 失望 底线 的 家伙 。,don &apos;t take it personally : even well @-@ paid top dogs feel insecure at work now and again and take their frustrations out on their underlings .
别 让 他们 离得 太近 了 ， 不然 我们 就 不能 一鼓作气 夺路 冲杀 了 ！,"don &apos;t let them get too close , or we won &apos;t be able to charge in and trample them !"
别 再 设法 挤时间 了 ， 如果 你 总是 慢人 一步 、 落 在 后头 ， 或是 总在 不停 追赶 ， 试试 减速 吧 。,"stop trying to squeeze so much in . if you are always running late , falling behind , or trying to catch up , try slowing down ."
别以为 这 工作 是 易如反掌 的 事 ， 你 做 了 就 知道 它 是 很 伤脑筋 的 。,don &apos;t think this job a piece of cake . you &apos;ll have to rack your brains once you start on it .
别去 惊动 它 ， 孩时 的 那份 记忆 太 完美 ， 无论 今后 的 任何 一种 可能 的 相见 都 不能 给 它续 添上 貂 尾 。,"don &apos;t disturb it , the child when the memory is too perfect , regardless of any future one may meet cannot give it to add ermine tail ."
彬格莱 先生 看见 你们 大家 一下子 都 跟着 他 走 ， 一定 相当 惊奇 吧 ； 我 好象 记得 他 比 你们 只 早 走 一天 。,"it must have been a most agreeable surprise to Mr. Bingley to see you all after him so soon ; for , if I recollect right , he went but the day before ."
别 那么 敏感 ， 只是 随口 问问 ， 我 发现 你 在 看 伴郎 。,don &apos;t be so sensitive . just a casual question . I caught you looking at the groomsman .
别说 三天 了 ， 我 一顿 不吃 就 眼冒金星 ， 放屁 扶 着 墙 了 。,don &apos;t mention three days . I will see stars just for skipping one regular meal and I will hold the wall when farting !
别去 问值 还是 不值 ， 生命 的 价值 从来不 是 用 交换 体现 。,"do not go to ask that the value is unworthy , the life value is always not manifests with the exchange ."
兵工厂 ： 用来 研究 升级 步兵 、 坦克 等 的 建筑 。,"armory . armory : this structure is used to research upgrades for infantry , tanks , etc ."
别花 时间 跑 回家 然后 买个 回城 卷轴 ， 买 只 鸡 然后 运个 治疗 药膏 过来 ， 而 此刻 你 正窝 在 塔下 ！,"don &apos;t spend time running home and buy a TP , get the chicken to bring a Salve , while you hug the tower !"
别急 着 把 你 的 周 英里 数 增长 百分比 提高 到 比 10 % 还 多 。,don &apos;t increase your overall weekly mileage by more than 10 percent per week .
兵团 高校 公共 体育 教学改革 乒乓球 项目 实施 情况 的 调查 研究 与 分析,the Surrey and Analysis of Table @-@ tennis in Shihezi University Public Physical Education Reform
别 因为 我们 为 同一个 公司 工作 ， 就 把 我 和 他 相提并论 。,don &apos;t bracket me with him just because we work for the same company .
别名 可以 是 以 句点 分隔 并且 中间 没有 空格 字符 的 组合 。,the alias can be a combination of characters separated by a period with no intervening spaces .
别 让 我们 整个 团体 都 处于 险境 ， 你 应该 试着 跟 他 沟通 。,b : don &apos;t put our group in jeopardy . you should try to communicate with him .
“ 别 丢下 我 ！ ” 她 歇斯底里 地 哭喊 着 。,"&quot; don &apos;t leave me , &quot; she cried hysterically , as he rushed off to reconnoitre the vicinity ."
别 闹笑话 … 详细 的 你 可以 百度 网页 搜下 蔓妮韵 瘦身 贴 官网 看看 。,do not be silly joke . . . detail page you can search Baidu Yun Ni thin paste under the vines to see the official website .
别 在 今天 的 晚会 上 说 你 那些 粗俗 的 笑话 让 我 没面子 。 B ： 每个 人 都 喜欢 我 的 笑话 。,don &apos;t embarrass me at the party tonight with your off @-@ color jokes . b : everybody loves my jokes .
别忘了 给 我 寄张 明信片 来 ， 多 拍 一些 照片 。,b : be sure to send me a postcard and take lots of pictures .
别 总是 一味 的 相信 男人 其实 他 也 未必 给 得 了 你 未来 的 。,do not always blindly to believe the man may not in fact he got you to the future .
“ 别 砍 下 我 的 头颅 ！ ” 凯伦 哀求 道 ， “ 因为 那样的话 我 就 无法 赎罪 ， 但是 砍掉 我 那 穿 红 舞鞋 的 脚 吧 ”,"&quot; don &apos;t cut off my head ! &quot; said Karen , &quot; for then I could not repent of my sin . but cut off my feet with the red shoes . &quot;"
别说 这 世间 没有 真 爱 ， 不要 让 别人 误以为 你 阅人 无数 。,"don &apos;t say that there is no true love , don &apos;t let others mistook you seen it all ."
宾馆 是 按 三 星级宾馆 标准 要求 装修 的 宾馆 ， 宾馆 为 您 设有 大型 停车场 、 休闲 中心 。,"hotels are three @-@ star hotels by standards require renovation Hotels , guesthouses for you with large car parks , leisure centers ."
别人 可能 一片 混乱 的 时候 ， 你 能 洞悉 形势 ， 产生 令人吃惊 的 见识 。,"where others see only confusion , you can see a pattern and come up with insights that will amaze others ."
“ 别碰 帽子 ， ” 她 的 客人 说 。 她 转过身 去 ， 看见 他 已 抬起 头 ， 正 看着 自己 。,"&quot; leave the hat , &quot; said her visitor , and turning , she saw he had raised his head and was looking at her ."
别 担心 ， 如果 你 在 闻 海地 咖啡 时 把 这种 苹果 香味 和 新割 青草 的 味道 搞混 的话 是 没有 人会 怪 你 的 。,"don &apos;t worry , no one would blame you if you mistook it for the scent of freshly mown grass when smelling a Haitai coffee for example ."
别提 了 ！ 随后 。 在 经过 了 我 人生 中 最长 的 一天 后 。 我们 预订 的 旅馆 又 是 低廉 而 肮脏 的 ！,"anything but ! then , after one of the longest days of my life , the hotel we had booked was cheap and nasty !"
槟榔 花 生物学 特点 及 单宁酸 含量 分析,the Morphology of Areca catechu L. Flower and the Content Analysis of Tannic Acid
宾客 服务中心 员工 记下 房号 和 名字 ， 稍后 让 前台 回电 ，,"service Center should note down the room number and the guest name , inform the reception to call back later ."
"别 客气 ， "" 鹳 说 ， "" 过 几天 请 到 我家 来 和 我 一起 吃饭 吧 。 ""","I hope you will come to my house , and dine with me soon ."
兵团 被 划分 为 若干 别动队 ， 经常 增援 其他 克隆人 部队 。,"the Legion was split into special mission groups , often to supplement other clone missions ."
别墅 各 单元 之间 的 墙壁 被 打通 ， 这种 做法 违反 了 住房 条例 。 上周末 ， 一群 建筑工人 重新 修复 了 这些 墙壁 。,"a construction crew was at work late last week , closing up walls that had been knocked down between units , in violation of the housing code ."
别 把 这头 猪 说 成 是 受害者 ， 这个 可怜 的 女人 才 是 受害者 ！ 那些 帮助 她 的 人 都 做 得 很 好 ， 但是 没 必要 把 它 拍 下 了 ！,"don &apos;t make this pig out to be the victim , the poor woman is the victim here ! good on the men who came to her aid , but no need to film it !"
表演 秀 以及 开园 时间 有 可能 因故 不 经 预告 而 取消 或 中止 ， 敬请 留意 。,"show contents and times are subject to change or cancellation without notice due to inclement weather , etc ."
别 让 我 推迟 ， 别 让 我 忽视 ， 因为 我 不会 从 这里 再次 经过 了 。 ’ 这 就是 我 的 生活 。,"let me not defer or neglect it for I shall not pass this way again &apos; , and that &apos;s how I live ."
别的 ， 本文 还 将 分析 “ 恻隐 ” 和 “ 骑士 精神 ” 的 实质 和 浪漫 色彩 在 小说 中 的 表现 。,"at last it analyzes the essence of &quot; pity &quot; and &quot; chivalry &quot; , and the romantic flavour shown in the story ."
表征 的 途径 ， 其中 一项 是 作家 揭示 了 这样 一个 人物 身份证 的 个性 。,characterization The ways in which a which a writer reveals the personality of a character id like .
“ 别 放在 那儿 ， ” 男孩 说 ， “ 那 马厩 今晚 会 失火 。 ”,"&quot; don &apos;t put him there , &quot; said the slip of a boy ; &quot; that stable will be burnt to @-@ night . &quot;"
槟城 是 三个 海峡 殖民地 英国 统治 下 与 马六甲海峡 和 新加坡 。,Penang was one of the three Straits Settlements under British rule along with Malacca and Singapore .
别急 着 做 宣传 ， 大多数 时候 ， 有些 事会 事与愿违 的 ， 那么 它 并 不能 在 人们 的 脑海 里 留下 很深 的 印象 。,"don &apos;t rush to publicize , most of the time things can back fire or that it does not give the heavy impact that it should in people &apos;s mind ."
别 和 焚书 者 一起 去 。 你 难道 不 认为 你 是 在 通过 抹杀 思想 存在 的 证据 来 抹杀 思想 吗 ？,don &apos;t join the book burners . don &apos;t think you are going to conceal thoughts by concealing evidence that they ever existed .
别 喋喋不休 ， 向 我 诉说 ： 生命 只是 梦 罔 ， 因为 ， 沉睡 的 灵魂 死 了 ， 一切都是 假象 。,"tell me not , in mournful numbers , Life is but an empty dream ! for the soul is dead that slumbers , And things are not what they seem ."
别老 盯 着 我 工作 。 挺 烦人 的 ， 而且 我 也 无法 集中 注意力 。,do not always stare at me while I am working . it is annoying and I can not focus my attention .
宾果游戏 机 ， 甜筒 摊 ， 棉花 糖 ， 波尔卡 乐队 ， 彩车 游行 ， 应有尽有 。,"we have bingo , a snow @-@ cone stand , cotton candy , polka bands , and a parade with floats ."
别别 ， 没 但是 。 只要 你 客观 点 看待 这个 情况 ， 这份 工作 就 该 归 我 。,"no . no buts . when you look at the situation objectively , I should get the job ."
别人 以 独特 的 方式 使用 带子 的 富有 灵感 的 一个 念头 似乎 会 引发 另外 的 想法 。,"one idea seems to generate another , inspired by the unique way someone else has decided to make use of the tape ."
宾格 （ 词 的 一种 形式 ， 在 拉丁语 和 其他 屈折语 中作 动词 或 介词 的 宾语 ） 。,"the objective case , ie ( in Latin and other inflected languages ) the form of a word used when it is the object of a verb or a preposition ."
别跟我 谈 生活 ” ） 、 还有 Vogon 的 诗篇 、 过于 自我 的 自动门 、 以及 舰载 电脑 Eddie 。,"don &apos;t talk to me about life &apos; ) , and includes Vogon poetry , over @-@ smug automated doors and Eddie , the shipboard computer ."
宾夕法尼亚州 州长 请求 总统 在 典礼 上 说 点 什么 ， 林肯 同意 了 。,the governor of Pennsylvania had asked the president to say a few words at the ceremony . Lincoln agreed .
别的 地方 也 有 很多 抗议者 ， 他们 正在 从 大本营 被 清场 后 经历 的 动荡 和 困惑 中 恢复 。,"many protesters were elsewhere , too , recovering after the drama and confusion that followed their eviction from the park ."
滨湖 路 景区 是 松山湖 的 核心 景区 ， 景区 内 随处可见 漫步 、 放风筝 、 骑单车 的 人群 。,"lake scenic area is songshan lakeside road of the core scenic strolling everywhere , the kite , biking , the crowd ."
别 在 分手 的 时候 打电话 和 我 说 ： “ 我 只是 问候 你 ， 看 你 过 的 好 吗 ？ ”,"do not break up call and I said : &quot; I just greetings to you , see you have the right ? &quot;"
别着急 ， 只 需 一会儿 ， 你 知道 我 向 空气 ， 海洋 和 大地 敬礼 。,"be not impatient--a little space --know you I salute the air , the ocean and the land ."
宾汉 勋爵 最 关心 的 是 恐怖主义 的 威胁 用来 论证 侵犯 公民自由 的 合理性 这种 方式 。,his greatest concern is the way in which the threat of terrorism has been used to justify the encroachment on civil liberties .
别忘了 ， 我 的 宝贝 ， 你 还 不到 十七岁 ， 对 幸福 丧失 信心 还 为时过早 。,"remember , my love , that you are not seventeen . it is yet too early in life to despair of such a happiness ."
别 让 他人 熄灭 你 的 激情 ！ 激情 可以 引导 你 的 生活 变得 圆满 充实 。 享受 你 做 的 事 吧 。,don &apos;t let others dampen your passion ! passion is what will drive you to live your life to the fullest and enjoy what you do .
别 这么 大声 ， 父亲 ， 我 求求 您 ， — — 为了 您 自己 也 为了 我 。,"not so loud , father , I entreat of you--for your own sake as well as mine ."
别的 一个 人 也许 也 病 了 ， 病 得 危在旦夕 ， 其 苦难 可能 躲 在 他 的 膏肓 里 ， 好像 矿层 中 的 金子 ， 对 他 毫无用处 ；,"another man may be sickle too , and sick to death , and this affliction may lie in his bowels , as gold in a Mine , and be of no use to him ;"
别笑 ， 要 知道 《 花花公子 》 杂志 的 小说 和 采编 质量 有口皆碑 。,"before you laugh , remember that Playboy is well @-@ known for the high quality of both its fiction and its journalism ."
别处 ， 在 靠近 塞纳河 处 ， 甚至 在 离河 还 相当 远 的 地方 ， 比如 在 贝尔 维尔 、 在 大道 和 吕尼埃 通道 上 。,"elsewhere near the Seine , and even at a considerable distance from the river , as for instance , at Belleville , Grand @-@ Rue and Lumiere Passage ."
“ 别 瞎说 了 ， ” 推销员 不在意 地说 ， “ 从 打 我们 住 到 这里 起 ， 他 总共 只来 过 五六次 。 ”,"get out , &quot; said the drummer , lightly . &quot; he hasn t called more than half a dozen times since we ve been here ."
别 害怕 完全 地 告诉 别人 你 想 什么 ， 但是 要 礼貌 的 进行 。 说出 心里话 。,"don &apos;t be afraid to tell someone exactly what you think , but do so in a polite way . speak your mind ."
滨海 旅游 是 世界 旅游业 的 重要 组成部分 ， 也 是 增长 最快 的 部分 之一 。,coastal tourism is an important part of the tourism industry and one of the fastest @-@ growing parts of the world &apos;s tourism industry .
别 怂恿 他用 那 广告 上 说 的 ， 女人 闻到 就 会 宽衣解带 的 香体 喷雾 。 一点 都 没用 。,don &apos;t spritz him with that body spray from the Commercial where the women undress when they smell it . that doesn &apos;t work at all .
别人 可以 违背 因果 ， 别人 可以 害 我们 ， 打 我们 ， 毁谤 我们 。 可是 我们 不能 因此 而 憎恨 别人 ， 为什 。,"other people can violate causality , other people can harm us , beat us , slander us . however , we can not but hate others , for even ."
别以为 每个 人 都 对 你 诚实 ， 这个 世界 上 不诚实 的 人 很多 ， 得 小心 才 是 。,"don &apos;t think everyone is on the up and up with you . there &apos;re dishonest people around the world , got to be careful !"
兵马俑 是 这个 国家 崇武 精神 的 体现 。,armies of Terra Cotta Soldiers are hint to the warrior heritage of this country .
别忘了 明天 晚上 的 约会 。 明天 下班 等 我 叫 你 一起 走 。,"dont forget tomorrow night date . and remember off duty , wait for me to call you to leave together ."
别 指望 中国 的 贸易顺差 会 迅速 消失 ， 也 别 指望 恢复 到 鼎盛时期 8 % 至 10 % 的 GDP 增速 。,"do not expect China &apos;s trade surplus to disappear quickly , or to rebound back to 8 @-@ 10 per cent of GDP in the heydays ."
别斯兰 人质事件 中有 336 人 身亡 ， 但 这位 俄罗斯 总统 在 电视 演讲 中 极少 提到 受害者 所受 的 痛苦 。,"after 336 people died in the Beslan tragedy , the Russian president in a televised speech dwelt little on their suffering ."
别人 怎么 看 你 并 不 重要 ， 重要 的 是 你 怎么 看 自己 。,what other people think of you isn &apos;t nearly as important as what you think of yourself .
别想 和 他 比赛 ， 因为 他 靠 弄虚作假 得分 。,don &apos;t try to compete with him ; he loads the dice against you and scores and scores all the time .
别 等到 那 一天 ， 我们 只能 靠着 回忆 ， 才能 坚持下去 。,there will be a time when we have only memories to cling to .
别 担心 ， 警察 不会 因为 你 说 了 几句 出格 的话 就 来 抓 你 的 ， 真理 在 你 一边 ， 你 不会 有事 的 。,"don &apos;t worry , the police won &apos;t arrest you because you said something unusual . truth is on your side. you &apos;ll come out scot @-@ free ."
别 指望 便宜 的 马儿 能 跑得快 — — 它 只会 叫 罢了 。,do not expect speed from a cheap horse -- it will only neigh .
别人 都 说 我 很 疯狂 ， 真的 ， 我 只个 疯子 ， 一个 为 减肥 而 费心 费力 的 女生 。,"others say that I am crazy , really , I only a lunatic , one for weight loss and trouble to girls ."
